partner_id,partner_name,gene_name,uniprot_id,genbank_gene_id,genbank_protein_id,hgnc_id,organism,taxonomy_id
BE0003319,Potassium voltage-gated channel subfamily C member 4,KCNC4,Q03721,AL137790,,HGNC:6236,Humans,9606
BE0003323,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",PDE1B,Q01064,U56976,,HGNC:8775,Humans,9606
BE0003330,Glutaminyl-peptide cyclotransferase,QPCT,Q16769,X71125,,HGNC:9753,Humans,9606
BE0003332,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",HMGCL,P35914,L07033,,HGNC:5005,Humans,9606
BE0003334,Casein kinase I isoform gamma-2,CSNK1G2,P78368,U89896,,HGNC:2455,Humans,9606
BE0003335,Wee1-like protein kinase,WEE1,P30291,U10564,,HGNC:12761,Humans,9606
BE0003336,Cytochrome P450 2A6,CYP2A6,P11509,X13897,,HGNC:2610,Humans,9606
BE0003346,Calpain-1 catalytic subunit,CAPN1,P07384,X04366,,HGNC:1476,Humans,9606
BE0003359,Steroidogenic factor 1,NR5A1,Q13285,U76388,,HGNC:7983,Humans,9606
BE0003362,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",SIRT5,Q9NXA8,AF083110,,HGNC:14933,Humans,9606
BE0003371,Metalloproteinase inhibitor 3,TIMP3,P35625,X76227,,HGNC:11822,Humans,9606
BE0003374,Macrophage erythroblast attacher,MAEA,Q7L5Y9,AK001088,,HGNC:13731,Humans,9606
BE0003375,Scavenger receptor cysteine-rich type 1 protein M130,CD163,Q86VB7,BC051281,,HGNC:1631,Humans,9606
BE0003376,Leptin receptor,LEPR,P48357,U43168,,HGNC:6554,Humans,9606
BE0003377,CD9 antigen,CD9,P21926,S60489,,HGNC:1709,Humans,9606
BE0003378,Glucose-dependent insulinotropic receptor,GPR119,Q8TDV5,AB083584,,HGNC:19060,Humans,9606
BE0003379,Angiopoietin-1 receptor,TEK,Q02763,L06139,,HGNC:11724,Humans,9606
BE0003380,Cellular tumor antigen p53,TP53,P04637,X02469,,HGNC:11998,Humans,9606
BE0003381,Serine/threonine-protein kinase Chk2,CHEK2,O96017,AF086904,,HGNC:16627,Humans,9606
BE0003382,Serine/threonine-protein kinase Chk1,CHEK1,O14757,AF016582,,HGNC:1925,Humans,9606
BE0003383,Growth hormone secretagogue receptor type 1,GHSR,Q92847,U60179,,HGNC:4267,Humans,9606
BE0003384,Endothelin-1,EDN1,P05305,Y00749,,HGNC:3176,Humans,9606
BE0003385,Cytochrome c oxidase subunit 2,MT-CO2,P00403,V00662,,HGNC:7421,Humans,9606
BE0003387,C-C chemokine receptor type 2,CCR2,P41597,U03882,,HGNC:1603,Humans,9606
BE0003388,"Thioredoxin reductase 2, mitochondrial",TXNRD2,Q9NNW7,AF171054,,HGNC:18155,Humans,9606
BE0003389,Eotaxin,CCL11,P51671,U46573,,HGNC:10610,Humans,9606
BE0003390,Mitogen-activated protein kinase 11,MAPK11,Q15759,U53442,,HGNC:6873,Humans,9606
BE0003391,Mitogen-activated protein kinase 13,MAPK13,O15264,Y10488,,HGNC:6875,Humans,9606
BE0003392,Amyloid beta A4 protein,APP,P05067,X06989,,HGNC:620,Humans,9606
BE0003393,"Phosphodiesterase 2A, cGMP-stimulated",PDE2A,Q8IW54,BC040974,26454702,,Humans,9606
BE0003394,Brain-derived neurotrophic factor,BDNF,P23560,M37762,,HGNC:1033,Humans,9606
BE0003397,Tubulin alpha-3E chain,TUBA3E,Q6PEY2,BC057811,,HGNC:20765,Humans,9606
BE0003398,Putative tubulin-like protein alpha-4B,TUBA4B,Q9H853,AK024002,,HGNC:18637,Humans,9606
BE0003399,Free fatty acid receptor 4,FFAR4,Q5NUL3,AY288417,,HGNC:19061,Humans,9606
BE0003400,Tubulin beta-2A chain,TUBB2A,Q13885,X79535,,HGNC:12412,Humans,9606
BE0003401,Tubulin beta-2B chain,TUBB2B,Q9BVA1,BT019930,,HGNC:30829,Humans,9606
BE0003402,Tubulin beta-6 chain,TUBB6,Q9BUF5,AK022340,,HGNC:20776,Humans,9606
BE0003403,Cadherin-5,CDH5,P33151,X79981,,HGNC:1764,Humans,9606
BE0003404,Aurora kinase B,AURKB,Q96GD4,AF008552,,HGNC:11390,Humans,9606
BE0003405,Folate receptor alpha,FOLR1,P15328,M28099,,HGNC:3791,Humans,9606
BE0003406,BCR/ABL p210 fusion protein,BCR/ABL fusion,A1Z199,EF158045,,,Humans,9606
BE0003407,Carboxypeptidase B2,CPB2,Q96IY4,M75106,,HGNC:2300,Humans,9606
BE0003408,Baculoviral IAP repeat-containing protein 5,BIRC5,O15392,U75285,,HGNC:593,Humans,9606
BE0003409,Gamma-secretase subunit APH-1A,APH1A,Q96BI3,AF508787,,HGNC:29509,Humans,9606
BE0003410,Gamma-secretase subunit PEN-2,PSENEN,Q9NZ42,AF220053,,HGNC:30100,Humans,9606
BE0003411,Platelet-derived growth factor D,PDGFD,Q9GZP0,AB033832,,HGNC:30620,Humans,9606
BE0003412,Disintegrin and metalloproteinase domain-containing protein 9,ADAM9,Q13443,U41766,,HGNC:216,Humans,9606
BE0003414,Integrin beta-7,ITGB7,P26010,S80335,,HGNC:6162,Humans,9606
BE0003415,Interleukin-23 subunit alpha,IL23A,Q9NPF7,AF301620,,HGNC:15488,Humans,9606
BE0003416,Transient receptor potential cation channel subfamily V member 3,TRPV3,Q8NET8,AJ487035,,HGNC:18084,Humans,9606
BE0003417,Cathepsin K,CTSK,P43235,U13665,,HGNC:2536,Humans,9606
BE0003418,Insulin-like growth factor I,IGF1,P05019,M14155,,HGNC:5464,Humans,9606
BE0003419,Puromycin-sensitive aminopeptidase,NPEPPS,P55786,AF252387,,HGNC:7900,Humans,9606
BE0003420,Bcl-2-like protein 2,BCL2L2,Q92843,U59747,,HGNC:995,Humans,9606
BE0003421,Bcl2 antagonist of cell death,BAD,Q92934,U66879,,HGNC:936,Humans,9606
BE0003422,Far upstream element-binding protein 1,FUBP1,Q96AE4,U05040,,HGNC:4004,Humans,9606
BE0003424,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,P13861,X14968,,HGNC:9391,Humans,9606
BE0003425,cAMP-dependent protein kinase type I-alpha regulatory subunit,PRKAR1A,P10644,M18468,,HGNC:9388,Humans,9606
BE0003426,Type-2 angiotensin II receptor,AGTR2,P50052,U20860,,HGNC:338,Humans,9606
BE0003428,High mobility group protein B1,HMGB1,P09429,X12597,,HGNC:4983,Humans,9606
BE0003430,Mitogen-activated protein kinase kinase kinase 1,MAP3K1,Q13233,AF042838,,HGNC:6848,Humans,9606
BE0003431,Protein kinase C epsilon type,PRKCE,Q02156,X65293,,HGNC:9401,Humans,9606
BE0003432,Heat shock protein beta-1,HSPB1,P04792,L39370,,HGNC:5246,Humans,9606
BE0003433,Tumor necrosis factor receptor superfamily member 10B,TNFRSF10B,O14763,AF016849,,HGNC:11905,Humans,9606
BE0003434,Centromere-associated protein E,CENPE,Q02224,CH471057,,HGNC:1856,Humans,9606
BE0003435,Growth/differentiation factor 8,MSTN,O14793,AF019627,,HGNC:4223,Humans,9606
BE0003436,Programmed cell death protein 1,PDCD1,Q15116,L27440,,HGNC:8760,Humans,9606
BE0003438,Alpha-7 nicotinic cholinergic receptor subunit,CHRNA7,Q693P7,AY641831,,,Humans,9606
BE0003440,Thrombopoietin receptor,MPL,P40238,M90102,,HGNC:7217,Humans,9606
BE0003441,Programmed cell death 1 ligand 1,CD274,Q9NZQ7,BC113736,,HGNC:17635,Humans,9606
BE0003446,G-protein coupled estrogen receptor 1,GPER1,Q99527,BC011634,,HGNC:4485,Humans,9606
BE0003447,Anthrax toxin receptor 1,ANTXR1,Q9H6X2,BC012074,,HGNC:21014,Humans,9606
BE0003449,Apolipoprotein A-I,APOA1,P02647,BC110286,,HGNC:600,Humans,9606
BE0003450,Interferon alpha-2,IFNA2,P01563,M29883,,HGNC:5423,Humans,9606
BE0003455,Complement C3,C3,P01024,AY513239,,HGNC:1318,Humans,9606
BE0003456,T-cell surface glycoprotein CD3 delta chain,CD3D,P04234,X01451,,HGNC:1673,Humans,9606
BE0003457,T-cell surface glycoprotein CD3 gamma chain,CD3G,P09693,BC113830,,HGNC:1675,Humans,9606
BE0003458,T-cell surface glycoprotein CD3 zeta chain,CD247,P20963,BC025703,,HGNC:1677,Humans,9606
BE0003459,Mesothelin,MSLN,Q13421,AF180951,,HGNC:7371,Humans,9606
BE0003460,Caspase-8,CASP8,Q14790,AC007256,,HGNC:1509,Humans,9606
BE0003461,Tumor necrosis factor receptor superfamily member 11A,TNFRSF11A,Q9Y6Q6,AF018253,,HGNC:11908,Humans,9606
BE0003462,Signal transducer and activator of transcription 3,STAT3,P40763,AF029311,,HGNC:11364,Humans,9606
BE0003463,Tumor necrosis factor receptor superfamily member 9,TNFRSF9,Q07011,BC006196,,HGNC:11924,Humans,9606
BE0003464,IL13 protein,IL13,Q4VB53,BC096138,,,Humans,9606
BE0003465,Low affinity immunoglobulin epsilon Fc receptor,FCER2,P06734,BC062591,,HGNC:3612,Humans,9606
BE0003466,Ribosome-binding protein 1,RRBP1,Q9P2E9,BC000099,,HGNC:10448,Humans,9606
BE0003467,60S ribosome subunit biogenesis protein NIP7 homolog,NIP7,Q9Y221,BC015941,,HGNC:24328,Humans,9606
BE0003468,KiSS-1 receptor,KISS1R,Q969F8,AY253982,,HGNC:4510,Humans,9606
BE0003469,NF-kappa-B inhibitor alpha,NFKBIA,P25963,BC004983,,HGNC:7797,Humans,9606
BE0003470,Calpain-3,CAPN3,P20807,BC003169,,HGNC:1480,Humans,9606
BE0003471,Interleukin-5 receptor subunit alpha,IL5RA,Q01344,AY642135,,HGNC:6017,Humans,9606
BE0003472,Activin receptor type-2A,ACVR2A,P27037,BC069707,,HGNC:173,Humans,9606
BE0003473,Transmembrane glycoprotein NMB,GPNMB,Q14956,BC032783,,HGNC:4462,Humans,9606
BE0003474,Microtubule-associated protein tau,MAPT,P10636,BN000503,,HGNC:6893,Humans,9606
BE0003475,Microtubule-associated protein 4,MAP4,P27816,BC015149,,HGNC:6862,Humans,9606
BE0003476,Pro-neuropeptide Y,NPY,P01303,BC029497,,HGNC:7955,Humans,9606
BE0003477,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ATP2A2,P16615,M23114,306850,HGNC:812,Humans,9606
BE0003478,Melanin-concentrating hormone receptor 1,MCHR1,Q99705,U71092,,HGNC:4479,Humans,9606
BE0003479,Tumor necrosis factor receptor superfamily member 8,TNFRSF8,P28908,AY498860,,HGNC:11923,Humans,9606
BE0003480,Cytochrome P450 26A1,CYP26A1,O43174,AF005418,,HGNC:2603,Humans,9606
BE0003482,"HLA class I histocompatibility antigen, A-2 alpha chain",HLA-A,P01892,AF157564,,HGNC:4931,Humans,9606
BE0003483,"HLA class I histocompatibility antigen, A-3 alpha chain",HLA-A,P04439,AF226843,,HGNC:4931,Humans,9606
BE0003486,Interleukin-15,IL15,P40933,Z38000,,HGNC:5977,Humans,9606
BE0003488,T-cell surface glycoprotein CD4,CD4,P01730,BC025782,,HGNC:1678,Humans,9606
BE0003489,Leukotriene B4 receptor 2,LTB4R2,Q9NPC1,AB083604,,HGNC:19260,Humans,9606
BE0003490,Leukotriene B4 receptor 1,LTB4R,Q15722,BC004545,,HGNC:6713,Humans,9606
BE0003491,Insulin,INS,P01308,AJ009655,,HGNC:6081,Humans,9606
BE0003492,SLAM family member 7,SLAMF7,Q9NQ25,BC027867,,HGNC:21394,Humans,9606
BE0003493,Tyrosine-protein kinase JAK3,JAK3,P52333,U57096,,HGNC:6193,Humans,9606
BE0003494,Endoglin,ENG,P17813,U37439,,HGNC:3349,Humans,9606
BE0003495,Platelet-derived growth factor subunit B,PDGFB,P01127,X00561,,HGNC:8800,Humans,9606
BE0003496,B-lymphocyte antigen CD19,CD19,P15391,BC006338,,HGNC:1633,Humans,9606
BE0003498,Collagen alpha-4(IV) chain,COL4A4,P53420,D17391,,HGNC:2206,Humans,9606
BE0003501,Mucin-1,MUC1,P15941,M21868,,HGNC:7508,Humans,9606
BE0003502,Heat-stable enterotoxin receptor,GUCY2C,P25092,U20230,,HGNC:4688,Humans,9606
BE0003503,Carboxypeptidase N catalytic chain,CPN1,P15169,BC027897,,HGNC:2312,Humans,9606
BE0003504,Carboxypeptidase N subunit 2,CPN2,P22792,BC042334,,HGNC:2313,Humans,9606
BE0003505,Alpha-mannosidase 2,MAN2A1,Q16706,D63998,,HGNC:6824,Humans,9606
BE0003507,Seprase,FAP,Q12884,BC026250,,HGNC:3590,Humans,9606
BE0003508,Parathyroid hormone/parathyroid hormone-related peptide receptor,PTH1R,Q03431,BC112247,,HGNC:9608,Humans,9606
BE0003510,Bcl-2-like protein 1,BCL2L1,Q07817,BC019307,,HGNC:992,Humans,9606
BE0003511,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,Q07820,AF118278,,HGNC:6943,Humans,9606
BE0003512,Casein kinase I isoform epsilon,CSNK1E,P49674,BC006490,,HGNC:2453,Humans,9606
BE0003513,B2 bradykinin receptor,BDKRB2,P30411,BC074895,,HGNC:1030,Humans,9606
BE0003514,Heat shock factor protein 1,HSF1,Q00613,BC014638,,HGNC:5224,Humans,9606
BE0003515,1-aminocyclopropane-1-carboxylate synthase-like protein 1,ACCS,Q96QU6,CH471064,,HGNC:23989,Humans,9606
BE0003516,Cholesteryl ester transfer protein,CETP,P11597,M83573,,HGNC:1869,Humans,9606
BE0003517,Tumor necrosis factor ligand superfamily member 11,TNFSF11,O14788,AF013171,,HGNC:11926,Humans,9606
BE0003518,Toll-like receptor 8,TLR8,Q9NR97,BC101077,,HGNC:15632,Humans,9606
BE0003520,Interleukin-4,IL4,P05112,X06750,,HGNC:6014,Humans,9606
BE0003521,Motilin receptor,MLNR,O43193,AL137000,,HGNC:4495,Humans,9606
BE0003522,Prostaglandin E2 receptor EP4 subtype,PTGER4,P35408,BC113523,,HGNC:9596,Humans,9606
BE0003523,Histone deacetylase 4,HDAC4,P56524,AF132607,,HGNC:14063,Humans,9606
BE0003525,Histone deacetylase 7,HDAC7,Q8WUI4,BC020505,,HGNC:14067,Humans,9606
BE0003528,Somatostatin receptor type 2,SSTR2,P30874,BC095495,,HGNC:11331,Humans,9606
BE0003529,Somatostatin receptor type 3,SSTR3,P32745,BC096829,,HGNC:11332,Humans,9606
BE0003530,Thiamine transporter 1,SLC19A2,O60779,AF160812,6524689,HGNC:10938,Humans,9606
BE0003531,Chymotrypsinogen B,CTRB1,P17538,BC005385,,HGNC:2521,Humans,9606
BE0003533,Cytochrome P450 2E1,CYP2E1,P05181,J02625,181360,HGNC:2631,Humans,9606
BE0003536,Cytochrome P450 2C19,CYP2C19,P33261,M61854,181344,HGNC:2621,Humans,9606
BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",CYP11A1,P05108,M14565,181376,HGNC:2590,Humans,9606
BE0003538,UDP-glucuronosyltransferase 1-9,UGT1A9,O60656,S55985,7690346,HGNC:12541,Humans,9606
BE0003539,Aldehyde oxidase,AOX1,Q06278,L11005,438656,HGNC:553,Humans,9606
BE0003540,Adenosine kinase,ADK,P55263,U50196,1224125,HGNC:257,Humans,9606
BE0003541,UDP-glucuronosyltransferase 1-1,UGT1A1,P22309,M57899,184473,HGNC:12530,Humans,9606
BE0003542,"Cytochrome P450 11B2, mitochondrial",CYP11B2,P19099,X54741,35200,HGNC:2592,Humans,9606
BE0003543,Cytochrome P450 1A1,CYP1A1,P04798,K03191,181276,HGNC:2595,Humans,9606
BE0003546,"Alkaline phosphatase, tissue-nonspecific isozyme",ALPL,P05186,X14174,28738,HGNC:438,Humans,9606
BE0003549,Cytochrome P450 2B6,CYP2B6,P20813,M29874,181296,HGNC:2615,Humans,9606
BE0003552,C-X-C chemokine receptor type 1,CXCR1,P25024,L19591,559050,HGNC:6026,Humans,9606
BE0003553,Acetylserotonin O-methyltransferase,ASMT,P46597,U11090,607840,HGNC:750,Humans,9606
BE0003554,Nuclear receptor ROR-beta,RORB,Q92753,Y08639,1619294,HGNC:10259,Humans,9606
BE0003555,Eosinophil peroxidase,EPX,P11678,X14346,31183,HGNC:3423,Humans,9606
BE0003556,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma",PDE6G,P18545,M36476,189703,HGNC:8789,Humans,9606
BE0003557,"Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma",PDE6H,Q13956,D45399,1311544,HGNC:8790,Humans,9606
BE0003558,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",PDE11A,Q9HCR9,AB036704,10716052,HGNC:8773,Humans,9606
BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",PGD,P52209,U30255,984325,HGNC:8891,Humans,9606
BE0003560,Prostaglandin reductase 2,PTGR2,Q8N8N7,AY346133,37912002,HGNC:20149,Humans,9606
BE0003561,Prostaglandin D2 receptor 2,PTGDR2,Q9Y5Y4,AB008535,4204216,HGNC:4502,Humans,9606
BE0003563,Voltage-dependent calcium channel subunit alpha-2/delta-3,CACNA2D3,Q8IZS8,AJ272268,7105926,HGNC:15460,Humans,9606
BE0003565,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",PDE1A,P54750,U40370,1151109,HGNC:8774,Humans,9606
BE0003566,"Troponin C, skeletal muscle",TNNC2,P02585,X07898,36729,HGNC:11944,Humans,9606
BE0003567,Receptor-type tyrosine-protein phosphatase S,PTPRS,Q13332,U35234,1109792,HGNC:9681,Humans,9606
BE0003568,Receptor-type tyrosine-protein phosphatase epsilon,PTPRE,P23469,X54134,35792,HGNC:9669,Humans,9606
BE0003569,V-type proton ATPase catalytic subunit A,ATP6V1A,P38606,L09235,291868,HGNC:851,Humans,9606
BE0003570,Geranylgeranyl pyrophosphate synthase,GGPS1,O95749,AB017971,4520350,HGNC:4249,Humans,9606
BE0003572,Rho-related GTP-binding protein RhoB,RHOB,P62745,X06820,36032,HGNC:668,Humans,9606
BE0003573,Major histocompatibility complex class I-related gene protein,MR1,Q95460,U22963,940354,HGNC:4975,Humans,9606
BE0003575,Integrin beta-1,ITGB1,P05556,X07979,31442,HGNC:6153,Humans,9606
BE0003576,Integrin alpha-V,ITGAV,P06756,M14648,340307,HGNC:6150,Humans,9606
BE0003578,Guanylate cyclase soluble subunit alpha-2,GUCY1A2,P33402,X63282,31671,HGNC:4684,Humans,9606
BE0003580,Nischarin,NISCH,Q9Y2I1,AF082516,3462807,HGNC:18006,Humans,9606
BE0003582,Potassium channel subfamily K member 3,KCNK3,O14649,AF006823,2465542,HGNC:6278,Humans,9606
BE0003583,Potassium channel subfamily K member 9,KCNK9,Q9NPC2,AF212829,7546843,HGNC:6283,Humans,9606
BE0003584,Neuronal acetylcholine receptor subunit beta-4,CHRNB4,P30926,U62439,1458126,HGNC:1964,Humans,9606
BE0003585,Neuronal acetylcholine receptor subunit alpha-3,CHRNA3,P32297,M86383,177898,HGNC:1957,Humans,9606
BE0003586,Neuronal acetylcholine receptor subunit alpha-5,CHRNA5,P30532,M83712,177926,HGNC:1959,Humans,9606
BE0003587,Neuronal acetylcholine receptor subunit alpha-6,CHRNA6,Q15825,U62435,1458118,HGNC:15963,Humans,9606
BE0003588,Neuronal acetylcholine receptor subunit beta-3,CHRNB3,Q05901,U62438,1458124,HGNC:1963,Humans,9606
BE0003591,"Fatty acid-binding protein, intestinal",FABP2,P12104,BC069466,46854681,HGNC:3556,Humans,9606
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,P18507,X15376,31637,HGNC:4087,Humans,9606
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,Q8N1C3,AK122845,193783776,HGNC:4086,Humans,9606
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,Q99928,S82769,1754749,HGNC:4088,Humans,9606
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,GABRE,P78334,U66661,1857126,HGNC:4085,Humans,9606
BE0003596,Gamma-aminobutyric acid receptor subunit pi,GABRP,O00591,U95367,2197001,HGNC:4089,Humans,9606
BE0003597,Gamma-aminobutyric acid receptor subunit theta,GABRQ,Q9UN88,AF189259,7861736,HGNC:14454,Humans,9606
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,GABRR2,P28476,M86868,456428,HGNC:4091,Humans,9606
BE0003599,Gamma-aminobutyric acid receptor subunit delta,GABRD,O14764,AF016917,2388693,HGNC:4084,Humans,9606
BE0003601,Alpha-lactalbumin,LALBA,P00709,,,HGNC:6480,Humans,9606
BE0003602,Protein S100-A2,S100A2,P29034,M87068,,HGNC:10492,Humans,9606
BE0003603,Potassium voltage-gated channel subfamily D member 2,KCND2,Q9NZV8,AF121104,4530478,HGNC:6238,Humans,9606
BE0003604,Potassium voltage-gated channel subfamily D member 3,KCND3,Q9UK17,AF048712,2935434,HGNC:6239,Humans,9606
BE0003605,BDNF/NT-3 growth factors receptor,NTRK2,Q16620,U12140,530791,HGNC:8032,Humans,9606
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,AKR1D1,P51857,Z28339,431857,HGNC:388,Humans,9606
BE0003611,Cytochrome P450 2C18,CYP2C18,P33260,M61853,,HGNC:2620,Humans,9606
BE0003612,Cytochrome P450 3A7,CYP3A7,P24462,D00408,220149,HGNC:2640,Humans,9606
BE0003613,Ribonucleoside-diphosphate reductase subunit M2 B,RRM2B,Q7LG56,AB036063,7229086,HGNC:17296,Humans,9606
BE0003614,DNA polymerase epsilon catalytic subunit A,POLE,Q07864,L09561,3192938,HGNC:9177,Humans,9606
BE0003615,DNA polymerase epsilon subunit 2,POLE2,P56282,AF025840,2697123,HGNC:9178,Humans,9606
BE0003616,DNA polymerase epsilon subunit 4,POLE4,Q9NR33,BC031331,21411517,HGNC:18755,Humans,9606
BE0003617,DNA polymerase epsilon subunit 3,POLE3,Q9NRF9,AF226077,8100806,HGNC:13546,Humans,9606
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,GABRR3,A8MPY1,AC026100,,HGNC:17969,Humans,9606
BE0003620,Gastric triacylglycerol lipase,LIPF,P07098,X05997,758063,HGNC:6622,Humans,9606
BE0003623,Cation-independent mannose-6-phosphate receptor,IGF2R,P11717,Y00285,33055,HGNC:5467,Humans,9606
BE0003625,Carbonic anhydrase 3,CA3,P07451,AK313254,189053812,HGNC:1374,Humans,9606
BE0003626,"Carbonic anhydrase 5A, mitochondrial",CA5A,P35218,L19297,306483,HGNC:1377,Humans,9606
BE0003627,"Carbonic anhydrase 5B, mitochondrial",CA5B,Q9Y2D0,AB021660,4587223,HGNC:1378,Humans,9606
BE0003628,Carbonic anhydrase 6,CA6,P23280,,,HGNC:1380,Humans,9606
BE0003629,Carbonic anhydrase 7,CA7,P43166,AY075019,28192445,HGNC:1381,Humans,9606
BE0003630,Carbonic anhydrase-related protein,CA8,P35219,L04656,5069431,HGNC:1382,Humans,9606
BE0003631,Carbonic anhydrase-related protein 10,CA10,Q9NS85,AB036836,9229883,HGNC:1369,Humans,9606
BE0003632,Carbonic anhydrase-related protein 11,CA11,O75493,AF067662,3283386,HGNC:1370,Humans,9606
BE0003633,Carbonic anhydrase 13,CA13,Q8N1Q1,AK095314,21754549,HGNC:14914,Humans,9606
BE0003634,Carbonic anhydrase 14,CA14,Q9ULX7,AB025904,6009640,HGNC:1372,Humans,9606
BE0003635,Sodium channel subunit beta-1,SCN1B,Q07699,L10338,307415,HGNC:10586,Humans,9606
BE0003636,Sodium channel subunit beta-2,SCN2B,O60939,AF007783,3309111,HGNC:10589,Humans,9606
BE0003637,Sodium channel subunit beta-3,SCN3B,Q9NY72,AJ243396,7160975,HGNC:20665,Humans,9606
BE0003638,Sodium channel subunit beta-4,SCN4B,Q8IWT1,AY149967,27465047,HGNC:10592,Humans,9606
BE0003639,Multidrug resistance-associated protein 5,ABCC5,O15440,AF104942,4140698,HGNC:56,Humans,9606
BE0003640,Multidrug resistance-associated protein 6,ABCC6,O95255,AF076622,3928849,HGNC:57,Humans,9606
BE0003643,Ileal sodium/bile acid cotransporter,SLC10A2,Q12908,U10417,595399,HGNC:10906,Humans,9606
BE0003645,Solute carrier family 22 member 8,SLC22A8,Q8TCC7,AF097491,4378059,HGNC:10972,Humans,9606
BE0003646,Solute carrier family 22 member 7,SLC22A7,Q9Y694,AF097518,5001689,HGNC:10971,Humans,9606
BE0003659,Solute carrier organic anion transporter family member 1B3,SLCO1B3,Q9NPD5,AJ251506,9187497,HGNC:10961,Humans,9606
BE0003663,Alpha-1-acid glycoprotein 2,ORM2,P19652,BC015964,16359000,HGNC:8499,Humans,9606
BE0003689,Stromelysin-2,MMP10,P09238,X07820,36629,HGNC:7156,Humans,9606
BE0003690,Matrilysin,MMP7,P09237,X07819,35799,HGNC:7174,Humans,9606
BE0003691,Stromelysin-3,MMP11,P24347,X57766,456257,HGNC:7157,Humans,9606
BE0003692,Matrix metalloproteinase-14,MMP14,P50281,D26512,793763,HGNC:7160,Humans,9606
BE0003693,Matrix metalloproteinase-15,MMP15,P51511,Z48482,963056,HGNC:7161,Humans,9606
BE0003694,Matrix metalloproteinase-17,MMP17,Q9ULZ9,AB021225,18413635,HGNC:7163,Humans,9606
BE0003695,Matrix metalloproteinase-19,MMP19,Q99542,Y08622,1702930,HGNC:7165,Humans,9606
BE0003696,Matrix metalloproteinase-20,MMP20,O60882,Y12779,3005946,HGNC:7167,Humans,9606
BE0003697,Matrix metalloproteinase-21,MMP21,Q8N119,AF331526,22134532,HGNC:14357,Humans,9606
BE0003698,Matrix metalloproteinase-23,MMP23A,O75900,AF056200,3650496,HGNC:7170,Humans,9606
BE0003699,Matrix metalloproteinase-24,MMP24,Q9Y5R2,AF131284,5381386,HGNC:7172,Humans,9606
BE0003701,Matrix metalloproteinase-26,MMP26,Q9NRE1,AF230354,8843950,HGNC:14249,Humans,9606
BE0003702,Matrix metalloproteinase-27,MMP27,Q9H306,AF195192,11066090,HGNC:14250,Humans,9606
BE0003703,Matrix metalloproteinase-28,MMP28,Q9H239,AF315683,11935132,HGNC:14366,Humans,9606
