UniProtId,Label,Gene_Name,
P02818,reviewed,OSTCN_HUMAN,
Q969G9,reviewed,NKD1_HUMAN,
Q6WQI6,reviewed,HEPN1_HUMAN,
Q9H9E3,reviewed,COG4_HUMAN,
Q8NGS4,reviewed,O13F1_HUMAN,
Q8NCF0,reviewed,CL18C_HUMAN,
Q9NY97,reviewed,B3GN2_HUMAN,
Q5VIR6,reviewed,VPS53_HUMAN,
O95456,reviewed,PSMG1_HUMAN,
Q8N9H9,reviewed,CA127_HUMAN,
O00142,reviewed,KITM_HUMAN,
O15460,reviewed,P4HA2_HUMAN,
Q13336,reviewed,UT1_HUMAN,
Q02094,reviewed,RHAG_HUMAN,
Q8NGS5,reviewed,O13C4_HUMAN,
Q8IV13,reviewed,CCNJL_HUMAN,
Q06520,reviewed,ST2A1_HUMAN,
Q96MS3,reviewed,GL1D1_HUMAN,
O14817,reviewed,TSN4_HUMAN,
O95455,reviewed,TGDS_HUMAN,
Q8N9H8,reviewed,MUT7_HUMAN,
Q6ULP2,reviewed,AFTIN_HUMAN,
O00141,reviewed,SGK1_HUMAN,
Q9H9E1,reviewed,ANRA2_HUMAN,
A6NFK2,reviewed,GRCR2_HUMAN,
B4DH59,reviewed,NBPFP_HUMAN,
O43776,reviewed,SYNC_HUMAN,
Q8NGS6,reviewed,O13C3_HUMAN,
A0A1B0GTE1,unreviewed,A0A1B0GTE1_HUMAN,
P08908,reviewed,5HT1A_HUMAN,
Q9NY91,reviewed,SC5A4_HUMAN,
P11831,reviewed,SRF_HUMAN,
P35321,reviewed,SPR1A_HUMAN,
Q6A162,reviewed,K1C40_HUMAN,
Q9Y2R9,reviewed,RT07_HUMAN,
A2A3K4,reviewed,PTPC1_HUMAN,
Q9BW83,reviewed,IFT27_HUMAN,
A4QPB2,reviewed,LRP5L_HUMAN,
Q96A04,reviewed,TSACC_HUMAN,
Q8NGS7,reviewed,O13C8_HUMAN,
Q9BV87,reviewed,CNPD1_HUMAN,
Q14296,reviewed,FASTK_HUMAN,
Q8NCF5,reviewed,NF2IP_HUMAN,
Q8TAD4,reviewed,ZNT5_HUMAN,
Q96KN2,reviewed,CNDP1_HUMAN,
Q9Y6N8,reviewed,CAD10_HUMAN,
Q6A163,reviewed,K1C39_HUMAN,
Q99988,reviewed,GDF15_HUMAN,
P23258,reviewed,TBG1_HUMAN,
P08697,reviewed,A2AP_HUMAN,
Q96JX3,reviewed,SRAC1_HUMAN,
Q96A05,reviewed,VATE2_HUMAN,
Q8NGS8,reviewed,O13C5_HUMAN,
Q9BV86,reviewed,NTM1A_HUMAN,
P62995,reviewed,TRA2B_HUMAN,
P16671,reviewed,CD36_HUMAN,
Q8NH16,reviewed,OR2L2_HUMAN,
Q6P589,reviewed,TP8L2_HUMAN,
Q13163,reviewed,MP2K5_HUMAN,
Q9NY93,reviewed,DDX56_HUMAN,
Q8TAD7,reviewed,OCC1_HUMAN,
Q86VL8,reviewed,S47A2_HUMAN,
Q9NYU1,reviewed,UGGG2_HUMAN,
Q96MS0,reviewed,ROBO3_HUMAN,
Q96KN3,reviewed,PKNX2_HUMAN,
Q9Y6N9,reviewed,USH1C_HUMAN,
P23458,reviewed,JAK1_HUMAN,
Q8NFC6,reviewed,BD1L1_HUMAN,
Q9BW85,reviewed,YJU2_HUMAN,
P31513,reviewed,FMO3_HUMAN,
A0A1B0GU29,reviewed,SIM28_HUMAN,
Q8NGS9,reviewed,O13C2_HUMAN,
Q8NH19,reviewed,O10AG_HUMAN,
P01298,reviewed,PAHO_HUMAN,
Q13162,reviewed,PRDX4_HUMAN,
P68032,reviewed,ACTC_HUMAN,
Q9P2K2,reviewed,TXD16_HUMAN,
P48539,reviewed,PCP4_HUMAN,
P02812,reviewed,PRB2_HUMAN,
Q5TGS1,reviewed,HES3_HUMAN,
Q86U70,reviewed,LDB1_HUMAN,
P31512,reviewed,FMO4_HUMAN,
Q05D32,reviewed,CTSL2_HUMAN,
O43772,reviewed,MCAT_HUMAN,
Q8IYR0,reviewed,CF206_HUMAN,
P48230,reviewed,T4S4_HUMAN,
Q96HV5,reviewed,TM41A_HUMAN,
C4AMC7,reviewed,WASH3_HUMAN,
Q9H3N1,reviewed,TMX1_HUMAN,
Q07075,reviewed,AMPE_HUMAN,
Q8NH18,reviewed,OR5J2_HUMAN,
Q6P587,reviewed,FAHD1_HUMAN,
Q6ZMD2,reviewed,SPNS3_HUMAN,
Q9UKB5,reviewed,AJAP1_HUMAN,
Q00403,reviewed,TF2B_HUMAN,
Q96KN1,reviewed,LRAT2_HUMAN,
Q9P2K3,reviewed,RCOR3_HUMAN,
P51888,reviewed,PRELP_HUMAN,
O00144,reviewed,FZD9_HUMAN,
O75147,reviewed,OBSL1_HUMAN,
Q9H7U1,reviewed,CCSE2_HUMAN,
P11836,reviewed,CD20_HUMAN,
Q9NYU2,reviewed,UGGG1_HUMAN,
Q9H6I2,reviewed,SOX17_HUMAN,
Q96T49,reviewed,PP16B_HUMAN,
P15502,reviewed,ELN_HUMAN,
P02810,reviewed,PRPC_HUMAN,
Q8N3H0,reviewed,TAFA2_HUMAN,
P54317,reviewed,LIPR2_HUMAN,
Q9BQ89,reviewed,F110A_HUMAN,
Q8IYR2,reviewed,SMYD4_HUMAN,
O75146,reviewed,HIP1R_HUMAN,
A2RTY3,reviewed,HEAT9_HUMAN,
P63218,reviewed,GBG5_HUMAN,
Q8TEY7,reviewed,UBP33_HUMAN,
H7C350,reviewed,CC188_HUMAN,
Q9UKB3,reviewed,DJC12_HUMAN,
Q9H8Y1,reviewed,VRTN_HUMAN,
Q96KN7,reviewed,RPGR1_HUMAN,
Q9P2K1,reviewed,C2D2A_HUMAN,
I3L1E1,reviewed,CS084_HUMAN,
A6XGL0,reviewed,YJEN3_HUMAN,
Q5FWE3,reviewed,PRRT3_HUMAN,
P20839,reviewed,IMDH1_HUMAN,
Q4FZB7,reviewed,KMT5B_HUMAN,
Q99983,reviewed,OMD_HUMAN,
Q9HB89,reviewed,NMUR1_HUMAN,
Q9HCU5,reviewed,SEC12_HUMAN,
P15407,reviewed,FOSL1_HUMAN,
Q6T4R5,reviewed,NHS_HUMAN,
Q3ZCX4,reviewed,ZN568_HUMAN,
O75145,reviewed,LIPA3_HUMAN,
Q9UPQ0,reviewed,LIMC1_HUMAN,
P52954,reviewed,LBX1_HUMAN,
Q13166,reviewed,CATR1_HUMAN,
P68036,reviewed,UB2L3_HUMAN,
Q8TAD2,reviewed,IL17D_HUMAN,
Q8IXL7,reviewed,MSRB3_HUMAN,
Q96KN4,reviewed,LRAT1_HUMAN,
Q9P2K6,reviewed,KLH42_HUMAN,
P01893,reviewed,HLAH_HUMAN,
Q6PGP7,reviewed,SKI3_HUMAN,
Q5THJ4,reviewed,VP13D_HUMAN,
Q17RN3,reviewed,FA98C_HUMAN,
P54315,reviewed,LIPR1_HUMAN,
Q86WZ0,reviewed,HEAT4_HUMAN,
Q9HCU4,reviewed,CELR2_HUMAN,
Q9BQ87,reviewed,TBL1Y_HUMAN,
P62993,reviewed,GRB2_HUMAN,
O75144,reviewed,ICOSL_HUMAN,
Q9BSY9,reviewed,DESI2_HUMAN,
Q9UPQ3,reviewed,AGAP1_HUMAN,
Q96S55,reviewed,WRIP1_HUMAN,
Q8TEY5,reviewed,CR3L4_HUMAN,
Q9NY99,reviewed,SNTG2_HUMAN,
Q9UKB1,reviewed,FBW1B_HUMAN,
Q96C34,reviewed,RUND1_HUMAN,
Q8IXL6,reviewed,FA20C_HUMAN,
Q5JTV8,reviewed,TOIP1_HUMAN,
Q96GW9,reviewed,SYMM_HUMAN,
Q9H633,reviewed,RPP21_HUMAN,
Q3KP31,reviewed,ZN791_HUMAN,
P32929,reviewed,CGL_HUMAN,
O75143,reviewed,ATG13_HUMAN,
P52952,reviewed,NKX25_HUMAN,
P19338,reviewed,NUCL_HUMAN,
P63215,reviewed,GBG3_HUMAN,
Q6P582,reviewed,MZT2A_HUMAN,
Q13164,reviewed,MK07_HUMAN,
O95727,reviewed,CRTAM_HUMAN,
P02814,reviewed,SMR3B_HUMAN,
Q86XJ0,reviewed,CAHM3_HUMAN,
P31249,reviewed,HXD3_HUMAN,
Q86WZ6,reviewed,ZN227_HUMAN,
A0A286YF77,reviewed,SCGR6_HUMAN,
P15408,reviewed,FOSL2_HUMAN,
Q4U2R6,reviewed,RM51_HUMAN,
Q8IYR6,reviewed,TEFF1_HUMAN,
Q8N5B7,reviewed,CERS5_HUMAN,
P0C870,reviewed,JMJD7_HUMAN,
Q96S53,reviewed,TESK2_HUMAN,
Q8NDN9,reviewed,RCBT1_HUMAN,
Q53GG5,reviewed,PDLI3_HUMAN,
Q96C36,reviewed,P5CR2_HUMAN,
Q9H8Y5,reviewed,ANKZ1_HUMAN,
Q9P2K5,reviewed,MYEF2_HUMAN,
P55056,reviewed,APOC4_HUMAN,
Q86XJ1,reviewed,GA2L3_HUMAN,
Q9BY32,reviewed,ITPA_HUMAN,
Q8NB78,reviewed,KDM1B_HUMAN,
Q8N6I1,reviewed,EID2_HUMAN,
Q03519,reviewed,TAP2_HUMAN,
Q12792,reviewed,TWF1_HUMAN,
Q8WXK1,reviewed,ASB15_HUMAN,
Q8WV37,reviewed,ZN480_HUMAN,
Q5HYM0,reviewed,ZC12B_HUMAN,
Q9UPQ4,reviewed,TRI35_HUMAN,
P14210,reviewed,HGF_HUMAN,
Q9NQC8,reviewed,IFT46_HUMAN,
A0A2R8Y5M8,unreviewed,A0A2R8Y5M8_HUMAN,
Q9H3N8,reviewed,HRH4_HUMAN,
Q96S52,reviewed,PIGS_HUMAN,
Q6NT76,reviewed,HMBX1_HUMAN,
O43529,reviewed,CHSTA_HUMAN,
O95721,reviewed,SNP29_HUMAN,
O75095,reviewed,MEGF6_HUMAN,
Q9BY31,reviewed,ZN717_HUMAN,
O15068,reviewed,MCF2L_HUMAN,
Q99986,reviewed,VRK1_HUMAN,
Q9Y519,reviewed,T184B_HUMAN,
Q4LEZ3,reviewed,AARD_HUMAN,
Q03518,reviewed,TAP1_HUMAN,
Q8N414,reviewed,PGBD5_HUMAN,
Q12791,reviewed,KCMA1_HUMAN,
P15309,reviewed,PPAP_HUMAN,
P52429,reviewed,DGKE_HUMAN,
Q9HCU0,reviewed,CD248_HUMAN,
Q6UX01,reviewed,LMBRL_HUMAN,
Q9BQ83,reviewed,SLX1_HUMAN,
O75140,reviewed,DEPD5_HUMAN,
Q9UPQ7,reviewed,PZRN3_HUMAN,
Q9NQC7,reviewed,CYLD_HUMAN,
P52951,reviewed,GBX2_HUMAN,
A0A0J9YVY3,reviewed,HV741_HUMAN,
P14373,reviewed,TRI27_HUMAN,
Q969W3,reviewed,VCF1_HUMAN,
Q9Y2B4,reviewed,T53G5_HUMAN,
O75094,reviewed,SLIT3_HUMAN,
O15069,reviewed,NACAD_HUMAN,
Q9NNZ6,reviewed,PRM3_HUMAN,
Q99985,reviewed,SEM3C_HUMAN,
Q8WXK3,reviewed,ASB13_HUMAN,
Q8NEL9,reviewed,DDHD1_HUMAN,
Q9BSY4,reviewed,CHCH5_HUMAN,
P0C875,reviewed,F228B_HUMAN,
P63211,reviewed,GBG1_HUMAN,
Q9P2K8,reviewed,E2AK4_HUMAN,
P12236,reviewed,ADT3_HUMAN,
Q14643,reviewed,ITPR1_HUMAN,
Q9Y2B5,reviewed,VP9D1_HUMAN,
Q15084,reviewed,PDIA6_HUMAN,
P55055,reviewed,NR1H2_HUMAN,
P19634,reviewed,SL9A1_HUMAN,
Q9UQ52,reviewed,CNTN6_HUMAN,
Q99879,reviewed,H2B1M_HUMAN,
A6PVC2,reviewed,TTLL8_HUMAN,
Q12797,reviewed,ASPH_HUMAN,
Q8WXK4,reviewed,ASB12_HUMAN,
Q5TID7,reviewed,CC181_HUMAN,
A8MUP6,reviewed,GS1L2_HUMAN,
P35716,reviewed,SOX11_HUMAN,
P0C874,reviewed,S31D3_HUMAN,
Q9UPQ9,reviewed,TNR6B_HUMAN,
P26022,reviewed,PTX3_HUMAN,
Q15833,reviewed,STXB2_HUMAN,
O43524,reviewed,FOXO3_HUMAN,
Q6UB28,reviewed,MAP12_HUMAN,
Q9P2K9,reviewed,DISP3_HUMAN,
Q969W1,reviewed,ZDH16_HUMAN,
P12235,reviewed,ADT1_HUMAN,
Q14642,reviewed,I5P1_HUMAN,
Q9Y2B2,reviewed,PIGL_HUMAN,
O75096,reviewed,LRP4_HUMAN,
Q9UQ53,reviewed,MGT4B_HUMAN,
Q99878,reviewed,H2A1J_HUMAN,
Q7L014,reviewed,DDX46_HUMAN,
Q12796,reviewed,PNRC1_HUMAN,
P06576,reviewed,ATPB_HUMAN,
Q9UPQ8,reviewed,DOLK_HUMAN,
Q9BWE0,reviewed,REPI1_HUMAN,
O43525,reviewed,KCNQ3_HUMAN,
Q7Z5L0,reviewed,VMO1_HUMAN,
Q969W0,reviewed,SPTSA_HUMAN,
P26992,reviewed,CNTFR_HUMAN,
Q14641,reviewed,INSL4_HUMAN,
Q56UN5,reviewed,M3K19_HUMAN,
Q5JXM2,reviewed,MET24_HUMAN,
Q8N6I4,reviewed,LYSET_HUMAN,
Q9NNZ3,reviewed,DNJC4_HUMAN,
A6NGB7,reviewed,TM221_HUMAN,
Q9NQC3,reviewed,RTN4_HUMAN,
Q15831,reviewed,STK11_HUMAN,
O43526,reviewed,KCNQ2_HUMAN,
Q96H55,reviewed,MYO19_HUMAN,
Q9UNS1,reviewed,TIM_HUMAN,
Q9Y2B0,reviewed,CNPY2_HUMAN,
P55058,reviewed,PLTP_HUMAN,
A0A0G2JMI3,reviewed,HV692_HUMAN,
Q8N413,reviewed,S2545_HUMAN,
Q12794,reviewed,HYAL1_HUMAN,
Q6UX04,reviewed,CWC27_HUMAN,
P35713,reviewed,SOX18_HUMAN,
P0C879,reviewed,YJ018_HUMAN,
Q96FG2,reviewed,ELMD3_HUMAN,
Q8IUC6,reviewed,TCAM1_HUMAN,
P06870,reviewed,KLK1_HUMAN,
Q7Z5L2,reviewed,R3HCL_HUMAN,
Q9Y2B1,reviewed,RXLT1_HUMAN,
Q15080,reviewed,NCF4_HUMAN,
O75093,reviewed,SLIT1_HUMAN,
O15062,reviewed,ZBTB5_HUMAN,
Q8WUD1,reviewed,RAB2B_HUMAN,
P10599,reviewed,THIO_HUMAN,
Q8N412,reviewed,STPG2_HUMAN,
Q7Z460,reviewed,CLAP1_HUMAN,
Q6UX07,reviewed,DHR13_HUMAN,
A8MUP2,reviewed,CSKMT_HUMAN,
P35712,reviewed,SOX6_HUMAN,
Q9NQC1,reviewed,JADE2_HUMAN,
P61366,reviewed,OSTN_HUMAN,
Q6ZW49,reviewed,PAXI1_HUMAN,
O43520,reviewed,AT8B1_HUMAN,
Q7Z5L3,reviewed,C1QL2_HUMAN,
Q6PJP8,reviewed,DCR1A_HUMAN,
Q96ES7,reviewed,SGF29_HUMAN,
Q5TBK1,reviewed,N42L1_HUMAN,
O15063,reviewed,GRRE1_HUMAN,
Q5VVW2,reviewed,GARL3_HUMAN,
Q9HCU9,reviewed,BRMS1_HUMAN,
A6NGB0,reviewed,T191C_HUMAN,
Q6UX06,reviewed,OLFM4_HUMAN,
P28749,reviewed,RBL1_HUMAN,
Q92466,reviewed,DDB2_HUMAN,
P54219,reviewed,VMAT1_HUMAN,
Q8TCE9,reviewed,PPL13_HUMAN,
P35711,reviewed,SOX5_HUMAN,
Q15836,reviewed,VAMP3_HUMAN,
Q8IUC4,reviewed,RHPN2_HUMAN,
O43521,reviewed,B2L11_HUMAN,
Q7Z5L4,reviewed,SPT19_HUMAN,
Q9UNS2,reviewed,CSN3_HUMAN,
Q96ES6,reviewed,MFSD3_HUMAN,
Q99873,reviewed,ANM1_HUMAN,
P56645,reviewed,PER3_HUMAN,
O15060,reviewed,ZBT39_HUMAN,
P40126,reviewed,TYRP2_HUMAN,
Q9HCU8,reviewed,DPOD4_HUMAN,
Q96S59,reviewed,RANB9_HUMAN,
Q15835,reviewed,GRK1_HUMAN,
P23083,reviewed,HV102_HUMAN,
Q86SP6,reviewed,GP149_HUMAN,
Q8IUC3,reviewed,KRA71_HUMAN,
Q01860,reviewed,PO5F1_HUMAN,
Q9NRK6,reviewed,ABCBA_HUMAN,
Q14644,reviewed,RASA3_HUMAN,
O15061,reviewed,SYNEM_HUMAN,
Q8WUD4,reviewed,CCD12_HUMAN,
Q8N0Y3,reviewed,OR4N4_HUMAN,
Q9Y512,reviewed,SAM50_HUMAN,
P22894,reviewed,MMP8_HUMAN,
Q12798,reviewed,CETN1_HUMAN,
Q9HAD4,reviewed,WDR41_HUMAN,
Q7Z465,reviewed,BNIPL_HUMAN,
P42830,reviewed,CXCL5_HUMAN,
Q96BZ4,reviewed,PLD4_HUMAN,
Q15834,reviewed,CC85B_HUMAN,
Q8IUC2,reviewed,KRA81_HUMAN,
Q5VZ03,reviewed,NXNL2_HUMAN,
P26998,reviewed,CRBB3_HUMAN,
P27352,reviewed,IF_HUMAN,
Q04206,reviewed,TF65_HUMAN,
P07204,reviewed,TRBM_HUMAN,
Q99871,reviewed,HAUS7_HUMAN,
O15066,reviewed,KIF3B_HUMAN,
Q8N0Y2,reviewed,ZN444_HUMAN,
Q96NK8,reviewed,NDF6_HUMAN,
Q9H7E9,reviewed,CH033_HUMAN,
Q8NEL0,reviewed,CCD54_HUMAN,
Q9BYJ0,reviewed,FGFP2_HUMAN,
Q8IUC1,reviewed,KR111_HUMAN,
A0A087WXS9,reviewed,TBC3I_HUMAN,
Q8IZL9,reviewed,CDK20_HUMAN,
Q6NS38,reviewed,ALKB2_HUMAN,
Q7Z5L7,reviewed,PODN_HUMAN,
Q969W9,reviewed,PMEPA_HUMAN,
Q08397,reviewed,LOXL1_HUMAN,
A8MTJ6,reviewed,FOXI3_HUMAN,
Q96GW7,reviewed,PGCB_HUMAN,
P07205,reviewed,PGK2_HUMAN,
O15067,reviewed,PUR4_HUMAN,
Q8WUD6,reviewed,CHPT1_HUMAN,
Q8N0Y5,reviewed,OR8I2_HUMAN,
P40121,reviewed,CAPG_HUMAN,
Q15973,reviewed,ZN124_HUMAN,
Q96PV4,reviewed,PNMA5_HUMAN,
A0A0A6YYJ7,reviewed,TVA83_HUMAN,
P32927,reviewed,IL3RB_HUMAN,
Q9BRV8,reviewed,SIKE1_HUMAN,
Q6ZMT4,reviewed,KDM7A_HUMAN,
Q9BYJ1,reviewed,LOXE3_HUMAN,
P81408,reviewed,EREP3_HUMAN,
Q8IUC0,reviewed,KR131_HUMAN,
Q8IZL8,reviewed,PELP1_HUMAN,
Q969W8,reviewed,ZN566_HUMAN,
A6NDY2,reviewed,F90AA_HUMAN,
Q6ZN28,reviewed,MACC1_HUMAN,
Q99877,reviewed,H2B1N_HUMAN,
Q9UHW9,reviewed,S12A6_HUMAN,
Q9H3P7,reviewed,GCP60_HUMAN,
P22897,reviewed,MRC1_HUMAN,
P00352,reviewed,AL1A1_HUMAN,
Q4U2R8,reviewed,S22A6_HUMAN,
A6NEM1,reviewed,GG6L9_HUMAN,
Q96PV7,reviewed,F193B_HUMAN,
P32926,reviewed,DSG3_HUMAN,
Q8TCE6,reviewed,DEN10_HUMAN,
Q96BZ9,reviewed,TBC20_HUMAN,
Q16769,reviewed,QPCT_HUMAN,
Q7Z5L9,reviewed,I2BP2_HUMAN,
Q8N988,reviewed,ZN557_HUMAN,
Q6P1R3,reviewed,MSD2_HUMAN,
Q15257,reviewed,PTPA_HUMAN,
Q8N0Y7,reviewed,PGAM4_HUMAN,
Q6P161,reviewed,RM54_HUMAN,
P40123,reviewed,CAP2_HUMAN,
Q9UC07,reviewed,ZNF69_HUMAN,
Q96PV6,reviewed,LENG8_HUMAN,
Q6NSI1,reviewed,AR26L_HUMAN,
Q96BZ8,reviewed,LENG1_HUMAN,
P08034,reviewed,CXB1_HUMAN,
Q8N987,reviewed,NECA1_HUMAN,
P0CI25,reviewed,TRI49_HUMAN,
Q9Y2B9,reviewed,IPKG_HUMAN,
Q6ZRF7,reviewed,ZN818_HUMAN,
A6NJV1,reviewed,CMI2C_HUMAN,
A6NDY0,reviewed,EPAB2_HUMAN,
A8MTJ3,reviewed,GNAT3_HUMAN,
Q15256,reviewed,PTPRR_HUMAN,
P22891,reviewed,PROZ_HUMAN,
A0A1B0GV90,reviewed,CTXD2_HUMAN,
Q9UC06,reviewed,ZNF70_HUMAN,
P16220,reviewed,CREB1_HUMAN,
Q7L5L3,reviewed,GDPD3_HUMAN,
A6NGB9,reviewed,WIPF3_HUMAN,
A0A140T8X8,unreviewed,A0A140T8X8_HUMAN,
Q6ZMT1,reviewed,STAC2_HUMAN,
Q9UIG4,reviewed,PS1C2_HUMAN,
Q9BYJ4,reviewed,TRI34_HUMAN,
Q6ZQX7,reviewed,LIAT1_HUMAN,
O60248,reviewed,SOX15_HUMAN,
P40313,reviewed,CTRL_HUMAN,
P08263,reviewed,GSTA1_HUMAN,
P32302,reviewed,CXCR5_HUMAN,
Q96Q45,reviewed,TM237_HUMAN,
Q9UL03,reviewed,INT6_HUMAN,
Q9Y6S9,reviewed,RPKL1_HUMAN,
Q9H3P2,reviewed,NELFA_HUMAN,
P55157,reviewed,MTP_HUMAN,
Q96PV0,reviewed,SYGP1_HUMAN,
P34949,reviewed,MPI_HUMAN,
Q6NSI3,reviewed,FA53A_HUMAN,
Q9UIG5,reviewed,PS1C1_HUMAN,
Q9P0K7,reviewed,RAI14_HUMAN,
Q96Q42,reviewed,ALS2_HUMAN,
Q6P1R4,reviewed,DUS1L_HUMAN,
Q9NXU5,reviewed,ARL15_HUMAN,
P07202,reviewed,PERT_HUMAN,
Q9UHW5,reviewed,GPN3_HUMAN,
Q7Z4R8,reviewed,CF120_HUMAN,
Q8NAG6,reviewed,ANKL1_HUMAN,
Q9BRV3,reviewed,SWET1_HUMAN,
Q6NSI4,reviewed,RADX_HUMAN,
A8K010,reviewed,CF176_HUMAN,
Q3KRA6,reviewed,CB076_HUMAN,
P0CI26,reviewed,TR49C_HUMAN,
Q9UL01,reviewed,DSE_HUMAN,
P41587,reviewed,VIPR2_HUMAN,
P12081,reviewed,HARS1_HUMAN,
Q9ULL8,reviewed,SHRM4_HUMAN,
P34130,reviewed,NTF4_HUMAN,
Q16762,reviewed,THTR_HUMAN,
Q9P0K1,reviewed,ADA22_HUMAN,
Q9H4E7,reviewed,DEFI6_HUMAN,
Q8NGN7,reviewed,O10D4_HUMAN,
Q8N983,reviewed,RM43_HUMAN,
A0A584,reviewed,TVBK2_HUMAN,
A1L190,reviewed,SYCE3_HUMAN,
Q96Q40,reviewed,CDK15_HUMAN,
P41586,reviewed,PACR_HUMAN,
Q6R6M4,reviewed,U17L2_HUMAN,
P11308,reviewed,ERG_HUMAN,
Q9H5Y7,reviewed,SLIK6_HUMAN,
P0CB47,reviewed,UBFL1_HUMAN,
P98198,reviewed,AT8B2_HUMAN,
Q9UIG0,reviewed,BAZ1B_HUMAN,
Q16763,reviewed,UBE2S_HUMAN,
O60244,reviewed,MED14_HUMAN,
Q9H6Y2,reviewed,WDR55_HUMAN,
A0A0B4J2D5,reviewed,GAL3B_HUMAN,
Q8NGN6,reviewed,O10G7_HUMAN,
E9PQ53,reviewed,NDUCR_HUMAN,
A0A0B4J1V0,reviewed,HV315_HUMAN,
Q9H078,reviewed,CLPB_HUMAN,
P11309,reviewed,PIM1_HUMAN,
Q5VTR2,reviewed,BRE1A_HUMAN,
Q9BYJ9,reviewed,YTHD1_HUMAN,
Q16760,reviewed,DGKD_HUMAN,
Q06730,reviewed,ZN33A_HUMAN,
O60245,reviewed,PCDH7_HUMAN,
Q8IUC8,reviewed,GLT13_HUMAN,
Q9H4E5,reviewed,RHOJ_HUMAN,
Q8NGN5,reviewed,O10G8_HUMAN,
A6NP61,reviewed,ZAR1L_HUMAN,
A0A0B4J1V1,reviewed,HV321_HUMAN,
Q9H079,reviewed,KTBL1_HUMAN,
Q6ZPB5,reviewed,SDIM1_HUMAN,
Q8NFP0,reviewed,PXT1_HUMAN,
Q58G82,reviewed,SY14L_HUMAN,
Q52LD8,reviewed,RFTN2_HUMAN,
A0A1B0GV96,reviewed,CHD9N_HUMAN,
P43007,reviewed,SATT_HUMAN,
P12814,reviewed,ACTN1_HUMAN,
Q6NSI8,reviewed,SANBR_HUMAN,
Q9Y5T5,reviewed,UBP16_HUMAN,
O60242,reviewed,AGRB3_HUMAN,
O95302,reviewed,FKBP9_HUMAN,
Q8NGN4,reviewed,O10G9_HUMAN,
Q5XKP0,reviewed,MIC13_HUMAN,
Q8N4H0,reviewed,SPA6L_HUMAN,
Q2MKA7,reviewed,RSPO1_HUMAN,
A0A0B4J1V2,reviewed,HV226_HUMAN,
Q2KHN1,reviewed,RN151_HUMAN,
Q13242,reviewed,SRSF9_HUMAN,
A2AJT9,reviewed,BCLA3_HUMAN,
Q96QP1,reviewed,ALPK1_HUMAN,
P58317,reviewed,ZN121_HUMAN,
Q02246,reviewed,CNTN2_HUMAN,
Q9H7E2,reviewed,TDRD3_HUMAN,
P78509,reviewed,RELN_HUMAN,
Q9ULL4,reviewed,PLXB3_HUMAN,
P34947,reviewed,GRK5_HUMAN,
P61764,reviewed,STXB1_HUMAN,
P43004,reviewed,EAA2_HUMAN,
Q49AJ0,reviewed,F135B_HUMAN,
Q9Y5T4,reviewed,DJC15_HUMAN,
Q6UY27,reviewed,PATE2_HUMAN,
Q9UMZ3,reviewed,PTPRQ_HUMAN,
A2RU14,reviewed,TM218_HUMAN,
Q06732,reviewed,ZN33B_HUMAN,
O60243,reviewed,H6ST1_HUMAN,
Q9H6Y5,reviewed,MAGIX_HUMAN,
Q4G0U5,reviewed,PCDP1_HUMAN,
Q8NGN3,reviewed,O10G4_HUMAN,
Q5SY80,reviewed,CTSRE_HUMAN,
Q8IZL2,reviewed,MAML2_HUMAN,
Q3KRA9,reviewed,ALKB6_HUMAN,
Q96GG9,reviewed,DCNL1_HUMAN,
Q6W4X9,reviewed,MUC6_HUMAN,
O15335,reviewed,CHAD_HUMAN,
Q13243,reviewed,SRSF5_HUMAN,
Q9HAT8,reviewed,PELI2_HUMAN,
Q6XUX3,reviewed,DUSTY_HUMAN,
P35443,reviewed,TSP4_HUMAN,
P78508,reviewed,KCJ10_HUMAN,
Q9ULL5,reviewed,PRR12_HUMAN,
P43005,reviewed,EAA3_HUMAN,
Q6ZMT9,reviewed,DTHD1_HUMAN,
P98194,reviewed,AT2C1_HUMAN,
Q13829,reviewed,BACD2_HUMAN,
Q9UMZ2,reviewed,SYNRG_HUMAN,
O60240,reviewed,PLIN1_HUMAN,
Q9HBA9,reviewed,FOH1B_HUMAN,
Q96EC8,reviewed,YIPF6_HUMAN,
Q8NGN2,reviewed,O10S1_HUMAN,
A0A589,reviewed,TVB43_HUMAN,
Q6ZRF8,reviewed,RN207_HUMAN,
P31645,reviewed,SC6A4_HUMAN,
Q8WUT9,reviewed,S2543_HUMAN,
Q92985,reviewed,IRF7_HUMAN,
Q9UPA5,reviewed,BSN_HUMAN,
P35442,reviewed,TSP2_HUMAN,
Q96LR5,reviewed,UB2E2_HUMAN,
Q86YP4,reviewed,P66A_HUMAN,
O60241,reviewed,AGRB2_HUMAN,
Q495D7,reviewed,CL036_HUMAN,
Q9H6Y7,reviewed,RN167_HUMAN,
Q9Y226,reviewed,S22AD_HUMAN,
Q8NGN1,reviewed,OR6T1_HUMAN,
P31644,reviewed,GBRA5_HUMAN,
Q92982,reviewed,NINJ1_HUMAN,
Q9UI09,reviewed,NDUAC_HUMAN,
Q13241,reviewed,KLRD1_HUMAN,
Q8NFP4,reviewed,MDGA1_HUMAN,
Q02241,reviewed,KIF23_HUMAN,
Q96LR4,reviewed,TAFA4_HUMAN,
P43003,reviewed,EAA1_HUMAN,
