drug_id,drugname,drug_type,approved,experimental,illicit,investigational,nutraceutical,withdrawn
DB07278,b'2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHENESULFONAMIDE',small molecule,0,1,0,0,0,0
DB07279,b'N-ETHYL-N-ISOPROPYL-3-METHYL-5-{[(2S)-2-(PYRIDIN-4-YLAMINO)PROPYL]OXY}BENZAMIDE',small molecule,0,1,0,0,0,0
DB07280,b'5-[4-(DIMETHYLAMINO)PHENYL]-6-[(6-MORPHOLIN-4-YLPYRIDIN-3-YL)ETHYNYL]PYRIMIDIN-4-AMINE',small molecule,0,1,0,0,0,0
DB07281,"b'N~3~-BENZYLPYRIDINE-2,3-DIAMINE'",small molecule,0,1,0,0,0,0
DB07284,"b'N~3~-(3-PYRIDIN-3-YLBENZYL)PYRIDINE-2,3-DIAMINE'",small molecule,0,1,0,0,0,0
DB07285,"b'(3R)-4,4-DIFLUORO-3-[(4-METHOXYPHENYL)SULFONYL]BUTANOIC ACID'",small molecule,0,1,0,0,0,0
DB07286,b'BMS-564929',small molecule,0,1,0,0,0,0
DB07287,"b'2-(2,4-DICHLOROPHENOXY)-5-(PYRIDIN-2-YLMETHYL)PHENOL'",small molecule,0,1,0,0,0,0
DB07288,b'N-(4-chlorophenyl)-2-[(pyridin-4-ylmethyl)amino]benzamide',small molecule,0,1,0,0,0,0
DB07289,b'5-[3-(BENZYLAMINO)PHENYL]-4-BROMO-3-(CARBOXYMETHOXY)THIOPHENE-2-CARBOXYLIC ACID',small molecule,0,1,0,0,0,0
DB07290,b'(2R)-2-{[(4-FLUORO-3-METHYLPHENYL)SULFONYL]AMINO}-N-HYDROXY-2-TETRAHYDRO-2H-PYRAN-4-YLACETAMIDE',small molecule,0,1,0,0,0,0
DB07291,b'5-amino-1-(4-chlorophenyl)-1H-pyrazole-4-carbonitrile',small molecule,0,1,0,0,0,0
DB07292,"b'4-(2-amino-1,3-thiazol-4-yl)phenol'",small molecule,0,1,0,0,0,0
DB07293,b'benzyl (2-oxopropyl)carbamate',small molecule,0,1,0,0,0,0
DB07294,"b'3-fluoro-4-[2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8,-tetrahydro-naphtalen-2-yl)-acetylamino]-benzoic acid'",small molecule,0,1,0,0,0,0
DB07295,b'2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID',small molecule,0,1,0,0,0,0
DB07296,b'(5Z)-3-(4-CHLOROPHENYL)-4-HYDROXY-5-(1-NAPHTHYLMETHYLENE)FURAN-2(5H)-ONE',small molecule,0,1,0,0,0,0
DB07297,"b'5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE'",small molecule,0,1,0,0,0,0
DB07298,"b'3-(CARBOXYMETHOXY)THIENO[2,3-B]PYRIDINE-2-CARBOXYLIC ACID'",small molecule,0,1,0,0,0,0
DB07299,b'4-METHYL-PENTANOIC ACID {1-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYLCARBAMOYL]-2-METHYL-PROPYL}-AMIDE',small molecule,0,1,0,0,0,0
DB07300,"b'2-(1H-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2,7]naphthyridin-4-amine'",small molecule,0,1,0,0,0,0
DB07301,b'9H-CARBAZOLE',small molecule,0,1,0,0,0,0
DB07302,"b'(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid'",small molecule,0,1,0,0,0,0
DB07303,"b'N~3~-[3-(5-METHOXYPYRIDIN-3-YL)BENZYL]PYRIDINE-2,3-DIAMINE'",small molecule,0,1,0,0,0,0
DB07304,b'5-[2-(TRIFLUOROMETHOXY)PHENYL]-2-FUROIC ACID',small molecule,0,1,0,0,0,0
DB07305,b'5-(2-CHLORO-4-NITROPHENYL)-2-FUROIC ACID',small molecule,0,1,0,0,0,0
DB07306,b'ETHYL 4-[(4-CHLOROPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE',small molecule,0,1,0,0,0,0
DB07307,b'N-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide',small molecule,0,1,0,0,0,0
DB07308,b'5-(2-CHLOROBENZYL)-2-FUROIC ACID',small molecule,0,1,0,0,0,0
DB07309,b'5-BROMO-2-{[(4-CHLOROPHENYL)SULFONYL]AMINO}BENZOIC ACID',small molecule,0,1,0,0,0,0
DB07310,"b'(5S)-2-{[(1S)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one'",small molecule,0,1,0,0,0,0
DB07311,"b'18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE'",small molecule,0,1,0,0,0,0
DB07312,"b'2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE'",small molecule,0,1,0,0,0,0
DB07313,b'5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID',small molecule,0,1,0,0,0,0
DB07314,"b'1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA'",small molecule,0,1,0,0,0,0
DB07315,"b'5-chloro-N-{4-[(1R)-1,2-dihydroxyethyl]phenyl}-1H-indole-2-carboxamide'",small molecule,0,1,0,0,0,0
DB07316,"b'N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide'",small molecule,0,1,0,0,0,0
DB07317,b'(3E)-3-[(phenylamino)methylidene]dihydrofuran-2(3H)-one',small molecule,0,1,0,0,0,0
DB07318,"b'N-[2-(4-AMINO-5,8-DIFLUORO-1,2-DIHYDROQUINAZOLIN-2-YL)ETHYL]-3-FURAMIDE'",small molecule,0,1,0,0,0,0
DB07319,"b'6-(3-BROMO-2-NAPHTHYL)-1,3,5-TRIAZINE-2,4-DIAMINE'",small molecule,0,1,0,0,0,0
DB07320,"b'4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID'",small molecule,0,1,0,0,0,0
DB07321,"b'2,5-DICHLORO-N-[5-METHOXY-7-(6-METHOXYPYRIDIN-3-YL)-1,3-BENZOXAZOL-2-YL]BENZENESULFONAMIDE'",small molecule,0,1,0,0,0,0
DB07322,"b'2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID'",small molecule,0,1,0,0,0,0
DB07323,"b'2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID'",small molecule,0,1,0,0,0,0
DB07324,"b'3-({2-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)ETHYNYL]BENZYL}AMINO)-1,3-OXAZOL-2(3H)-ONE'",small molecule,0,1,0,0,0,0
DB07325,b'N-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)METHYL]-3-{[(E)-(2-OXODIHYDROFURAN-3(2H)-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE',small molecule,0,1,0,0,0,0
DB07326,"b'6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide'",small molecule,0,1,0,0,0,0
DB07328,"b'METHYL 4-{[({[(2R,5S)-5-{[(2S)-2-(AMINOMETHYL)PYRROLIDIN-1-YL]CARBONYL}PYRROLIDIN-2-YL]METHYL}AMINO)CARBONYL]AMINO}BENZOATE'",small molecule,0,1,0,0,0,0
DB07329,"b""1-[N-4'-NITROBENZYL-N-4'-CARBOXYBUTYLAMINO]METHYLPHOSPHONIC ACID""",small molecule,0,1,0,0,0,0
DB07330,b'trans-4-(7-carbamoyl-1H-benzimidazol-2-yl)-1-propylpiperidinium',small molecule,0,1,0,0,0,0
DB07331,b'2-(4-NITROPHENYL)ACETIC ACID',small molecule,0,1,0,0,0,0
DB07333,"b'N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE'",small molecule,0,1,0,0,0,0
DB07334,"b'N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE'",small molecule,0,1,0,0,0,0
DB07335,"b'3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL'",small molecule,0,1,0,0,0,0
DB07336,b'4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL',small molecule,0,1,0,0,0,0
DB07338,b'Acifluorfen',small molecule,0,1,0,0,0,0
DB07339,"b'(3S)-3-hydroxy-1-methyl-2,3-dihydro-1H-indole-5,6-dione'",small molecule,0,1,0,0,0,0
DB07340,"b'N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine'",small molecule,0,1,0,0,0,0
DB07341,"b'octyl 3-amino-3-deoxy-2-O-(2,6-dideoxy-alpha-L-lyxo-hexopyranosyl)-beta-D-galactopyranoside'",small molecule,0,1,0,0,0,0
DB07342,b'1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone',small molecule,0,1,0,0,0,0
DB07344,"b'3,6,9,12,15-PENTAOXAHEPTADECAN-1-OL'",small molecule,0,1,0,0,0,0
DB07345,b'4-(2-aminoethyl)-2-cyclohexylphenol',small molecule,0,1,0,0,0,0
DB07346,b'4-(2-aminoethyl)-2-ethylphenol',small molecule,0,1,0,0,0,0
DB07347,b'4-(2-Aminoethyl)Benzenesulfonyl Fluoride',small molecule,0,1,0,0,0,0
DB07348,b'Brefeldin A',small molecule,0,1,0,0,0,0
DB07349,"b'(1S)-2-{[{[(2S)-2,3-DIHYDROXYPROPYL]OXY}(HYDROXY)PHOSPHORYL]OXY}-1-[(PENTANOYLOXY)METHYL]ETHYL OCTANOATE'",small molecule,0,1,0,0,0,0
DB07350,b'(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide',small molecule,0,1,0,0,0,0
DB07351,b'O-(((1R)-((N-(PHENYL-METHOXY-CARBONYL)-ALANYL)-AMINO)METHYL)HYDROXYPHOSPHINYL)3-L-PHENYLLACTATE',small molecule,0,1,0,0,0,0
DB07352,b'Apigenin',small molecule,0,1,0,0,0,0
DB07353,"b'4-(2,5-DIAMINO-5-HYDROXY-PENTYL)-PHENOL'",small molecule,0,1,0,0,0,0
DB07354,"b'2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM'",small molecule,0,1,0,0,0,0
DB07355,b'3-(heptyloxy)benzoic acid',small molecule,0,1,0,0,0,0
DB07356,"b'(1S)-2-[(2S,5R)-2-(AMINOMETHYL)-5-ETHYNYLPYRROLIDIN-1-YL]-1-CYCLOPENTYL-2-OXOETHANAMINE'",small molecule,0,1,0,0,0,0
DB07357,"b'4-AMINO-2-HEXYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL'",small molecule,0,1,0,0,0,0
DB07358,"b'2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide'",small molecule,0,1,0,0,0,0
DB07359,"b'3-[(4-fluorophenyl)sulfanyl]-N-(4-methyl-1,3-thiazol-2-yl)-6-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]pyridine-2-carboxamide'",small molecule,0,1,0,0,0,0
DB07360,"b'1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea'",small molecule,0,1,0,0,0,0
DB07362,"b'1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea'",small molecule,0,1,0,0,0,0
DB07363,"b'THIOPHENE-2,5-DISULFONIC ACID 2-AMIDE-5-(4-METHYL-BENZYLAMIDE)'",small molecule,0,1,0,0,0,0
DB07364,"b'6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE'",small molecule,0,1,0,0,0,0
DB07365,b'NAPHTHALEN-2-YL-3-ALANINE',small molecule,0,1,0,0,0,0
DB07366,"b""2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER""",small molecule,0,1,0,0,0,0
DB07367,"b'(3Z,5S,6R,7S,8S,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol'",small molecule,0,1,0,0,0,0
DB07368,b'4-(METHYLSULFONYL)BENZENECARBOXIMIDAMIDE',small molecule,0,1,0,0,0,0
DB07369,"b'N-(3-chlorophenyl)-N-methyl-2-oxo-3-[(3,4,5-trimethyl-1H-pyrrol-2-yl)methyl]-2H-indole-5-sulfonamide'",small molecule,0,1,0,0,0,0
DB07370,"b'(3Z,5S,6R,7S,8R,8aS)-3-(octylimino)hexahydro[1,3]thiazolo[3,4-a]pyridine-5,6,7,8-tetrol'",small molecule,0,1,0,0,0,0
DB07371,b'3-(10-methyl-9-anthryl)propanoic acid',small molecule,0,1,0,0,0,0
DB07373,"b'ANDROSTA-1,4-DIENE-3,17-DIONE'",small molecule,0,1,0,0,0,0
DB07374,b'Anisomycin',small molecule,0,1,0,0,0,0
DB07375,"b'5-BETA-ANDROSTANE-3,17-DIONE'",small molecule,0,1,0,0,0,0
DB07376,b'5-(DIMETHYLAMINO)-1-NAPHTHALENESULFONIC ACID(DANSYL ACID)',small molecule,0,1,0,0,0,0
DB07377,"b""N'-((2S,3R)-3-AMINO-2-HYDROXY-5-(ISOPROPYLSULFANYL)PENTANOYL)-N-3-CHLOROBENZOYL HYDRAZIDE""",small molecule,0,1,0,0,0,0
DB07378,"b'4-AMINO-2-OCTYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL'",small molecule,0,1,0,0,0,0
DB07379,b'(2S)-2-({6-[(3-Amino-5-chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methyl-1-butanol',small molecule,0,1,0,0,0,0
DB07380,"b'1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL BUTAN-2-ONE(N-ACETYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)'",small molecule,0,1,0,0,0,0
DB07381,b'(S)-atrolactic acid',small molecule,0,1,0,0,0,0
DB07382,"b'N~2~-1H-benzimidazol-5-yl-N~4~-(3-cyclopropyl-1H-pyrazol-5-yl)pyrimidine-2,4-diamine'",small molecule,0,1,0,0,0,0
DB07383,"b'N-(1-BENZYL-3,3,3-TRIFLUORO-2,2-DIHYDROXY-PROPYL)-ACETAMIDE'",small molecule,0,1,0,0,0,0
DB07384,b'1-ACETYL-2-CARBOXYPIPERIDINE',small molecule,0,1,0,0,0,0
DB07385,"b'3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE'",small molecule,0,1,0,0,0,0
DB07387,b'3-(BUTYLSULPHONYL)-PROPANOIC ACID',small molecule,0,1,0,0,0,0
DB07388,b'ETHYL 4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE',small molecule,0,1,0,0,0,0
DB07389,b'N-[2-(6-AMINO-4-METHYLPYRIDIN-2-YL)ETHYL]-4-CYANOBENZAMIDE',small molecule,0,1,0,0,0,0
DB07390,"b'2-[3-(5-Mercapto-[1,3,4]thiadiazol-2-yl)-ureido]-N-methyl-3-phenyl-propionamide'",small molecule,0,1,0,0,0,0
DB07391,"b'(2S)-2-AMINO-1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)PROPAN-1-ONE'",small molecule,0,1,0,0,0,0
DB07392,"b'2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE'",small molecule,0,1,0,0,0,0
DB07393,"b'2-(2-PHENYL-3-PYRIDIN-2-YL-4,5,6,7-TETRAHYDRO-2H-ISOPHOSPHINDOL-1-YL)PYRIDINE'",small molecule,0,1,0,0,0,0
DB07394,b'AUROVERTIN B',small molecule,0,1,0,0,0,0
DB07395,"b'4-[3-(2-Chloro-4,5-difluoro-benzoyl)ureido]-3-trifluoromethoxybenzoic acid'",small molecule,0,1,0,0,0,0
DB07396,"b'1-{2-[3-(2-Chloro-4,5-difluoro-benzoyl)-ureido]-4-fluoro-phenyl}-piperidine-4-carboxylic acid'",small molecule,0,1,0,0,0,0
DB07397,"b'(5S)-5-(2-amino-2-oxoethyl)-4-oxo-N-[(3-oxo-3,4-dihydro-2H-1,4-benzoxazin-6-yl)methyl]-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidine-2-carboxamide'",small molecule,0,1,0,0,0,0
DB07398,"b'2-[(CYCLOPROPYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE'",small molecule,0,1,0,0,0,0
DB07400,b'1-ETHOXYCARBONYL-D-PHE-PRO-2(4-AMINOBUTYL)HYDRAZINE',small molecule,0,1,0,0,0,0
DB07401,b'METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE',small molecule,0,1,0,0,0,0
DB07403,"b'4-[(3-CHLORO-4-{[(2R)-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANOYL]AMINO}PHENYL)SULFONYL]-N,N-DIMETHYLBENZAMIDE'",small molecule,0,1,0,0,0,0
DB07404,"b""(1-HYDROXY-1-PHOSPHONO-2-[1,1';3',1'']TERPHENYL-3-YL-ETHYL)-PHOSPHONIC ACID""",small molecule,0,1,0,0,0,0
DB07405,"b""1-(6-CYANO-3-PYRIDYLCARBONYL)-5',8'-DIFLUOROSPIRO[PIPERIDINE-4,2'(1'H)-QUINAZOLINE]-4'-AMINE""",small molecule,0,1,0,0,0,0
DB07406,"b'(4R)-N-[4-({[2-(DIMETHYLAMINO)ETHYL]AMINO}CARBONYL)-1,3-THIAZOL-2-YL]-4-METHYL-1-OXO-2,3,4,9-TETRAHYDRO-1H-BETA-CARBOLINE-6-CARBOXAMIDE'",small molecule,0,1,0,0,0,0
DB07407,b'5-(2-METHOXYPHENYL)-2-FUROIC ACID',small molecule,0,1,0,0,0,0
DB07408,b'5-(2-NITROPHENYL)-2-FUROIC ACID',small molecule,0,1,0,0,0,0
DB07409,"b""(1-HYDROXY-1-PHOSPHONO-2-[1,1';4',1'']TERPHENYL-3-YL-ETHYL)-PHOSPHONIC ACID""",small molecule,0,1,0,0,0,0
DB07410,b'[2-(3-DIBENZOFURAN-4-YL-PHENYL)-1-HYDROXY-1-PHOSPHONO-ETHYL]-PHOSPHONIC ACID',small molecule,0,1,0,0,0,0
DB07411,b'PHENYLALANINE BORONIC ACID',small molecule,0,1,0,0,0,0
DB07412,b'1-biphenyl-2-ylmethanamine',small molecule,0,1,0,0,0,0
DB07413,"b""5'-S-[2-(decylamino)ethyl]-5'-thioadenosine""",small molecule,0,1,0,0,0,0
DB07415,b'4-[(1S)-1-(3-fluoro-4-methoxyphenyl)-2-(2-methoxy-5-nitrophenyl)ethyl]-1H-imidazol-2-amine',small molecule,0,1,0,0,0,0
DB07416,b'(2S)-2-(BUTYRYLOXY)-3-HYDROXYPROPYL NONANOATE',small molecule,0,1,0,0,0,0
DB07419,b'S-23',small molecule,0,1,0,0,0,0
DB07420,b'(1R)-4-(3-phenoxyphenyl)-1-phosphonobutane-1-sulfonic acid',small molecule,0,1,0,0,0,0
DB07421,"b'4-{[(1R,2S)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile'",small molecule,0,1,0,0,0,0
DB07422,b'(2S)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]-3-(pentafluorophenoxy)propanamide',small molecule,0,1,0,0,0,0
DB07423,b'(2S)-3-[4-(acetylamino)phenoxy]-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide',small molecule,0,1,0,0,0,0
DB07424,b'Tripotassium (1R)-4-biphenyl-4-yl-1-phosphonatobutane-1-sulfonate',small molecule,0,1,0,0,0,0
DB07425,b'Sobetirome',small molecule,0,0,0,1,0,0
DB07426,"b""[1-HYDROXY-2-(1,1':3',1''-TERPHENYL-3-YLOXY)ETHANE-1,1-DIYL]BIS(PHOSPHONIC ACID)""",small molecule,0,1,0,0,0,0
DB07427,b'2-[(2-methoxy-5-methylphenoxy)methyl]pyridine',small molecule,0,1,0,0,0,0
DB07428,b'4-[(5-methoxy-2-methylphenoxy)methyl]pyridine',small molecule,0,1,0,0,0,0
DB07429,b'2-({[4-bromo-3-(diethylsulfamoyl)phenyl]carbonyl}amino)benzoic acid',small molecule,0,1,0,0,0,0
DB07430,"b""(10R)-10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-[1,4]diazepino[5',6':4,5]thieno[3,2-f]quinolin-8-one""",small molecule,0,1,0,0,0,0
DB07431,"b'(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one'",small molecule,0,1,0,0,0,0
DB07432,"b'[[(3R,4R,5S,6R)-3-(butanoylamino)-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-ylidene]amino] N-phenylcarbamate'",small molecule,0,1,0,0,0,0
DB07433,b'(TERT-BUTYLOXYCARBONYL)-ALANYL-AMINO ETHYL-FORMAMIDE',small molecule,0,1,0,0,0,0
DB07434,b'HONH-BENZYLMALONYL-L-ALANYLGLYCINE-P-NITROANILIDE',small molecule,0,1,0,0,0,0
DB07435,"b'1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE'",small molecule,0,1,0,0,0,0
DB07436,b'N-(1-PHENYL-PROPYL)-FORMAMIDE',small molecule,0,1,0,0,0,0
DB07437,"b'1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE'",small molecule,0,1,0,0,0,0
DB07439,"b'1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE'",small molecule,0,1,0,0,0,0
DB07440,b'4-TERT-BUTYLBENZENESULFONIC ACID',small molecule,0,1,0,0,0,0
DB07441,"b'3-{[(9-CYANO-9,10-DIHYDRO-10-METHYLACRIDIN-9-YL)CARBONYL]AMINO}PROPANOIC ACID'",small molecule,0,1,0,0,0,0
DB07443,b'(2Z)-N-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide',small molecule,0,1,0,0,0,0
DB07444,"b'6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE'",small molecule,0,1,0,0,0,0
DB07445,"b""N'-[(1E)-(3,5-DIBROMO-2,4-DIHYDROXYPHENYL)METHYLENE]NICOTINOHYDRAZIDE""",small molecule,0,1,0,0,0,0
DB07446,b'N-(biphenyl-4-ylsulfonyl)-D-leucine',small molecule,0,1,0,0,0,0
DB07447,b'5beta-dihydrotestosterone',small molecule,0,1,0,0,0,0
DB07448,b'(2S)-3-[(R)-[(1S)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid',small molecule,0,1,0,0,0,0
DB07449,b'N-[(1S)-1-(aminocarbonyl)-4-(ethanimidoylamino)butyl]benzamide',small molecule,0,1,0,0,0,0
DB07450,b'(R)-minalrestat',small molecule,0,1,0,0,0,0
DB07452,"b'2,6-diamino-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one'",small molecule,0,1,0,0,0,0
DB07453,b'2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE',small molecule,0,1,0,0,0,0
DB07454,b'(R)-3-BROMO-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE',small molecule,0,1,0,0,0,0
DB07455,"b""N,N'-[biphenyl-4,4'-diyldi(2R)propane-2,1-diyl]dimethanesulfonamide""",small molecule,0,1,0,0,0,0
DB07456,"b'3-(1H-indol-3-yl)-4-(1-{2-[(2S)-1-methylpyrrolidinyl]ethyl}-1H-indol-3-yl)-1H-pyrrole-2,5-dione'",small molecule,0,1,0,0,0,0
DB07457,"b'3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE'",small molecule,0,1,0,0,0,0
DB07458,"b'3-(1H-indol-3-yl)-4-{1-[2-(1-methylpyrrolidin-2-yl)ethyl]-1H-indol-3-yl}-1H-pyrrole-2,5-dione'",small molecule,0,1,0,0,0,0
DB07459,b'4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE',small molecule,0,1,0,0,0,0
DB07460,b'2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE',small molecule,0,1,0,0,0,0
DB07461,"b'3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE'",small molecule,0,1,0,0,0,0
DB07462,"b'(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE'",small molecule,0,1,0,0,0,0
DB07463,"b'(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(butylsulfanyl)methyl]pyrrolidin-3-ol'",small molecule,0,1,0,0,0,0
DB07464,b'1(R)-1-ACETAMIDO-2-(3-CARBOXY-2-HYDROXYPHENYL)ETHYL BORONIC ACID',small molecule,0,1,0,0,0,0
DB07465,"b'(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile'",small molecule,0,1,0,0,0,0
DB07466,b'(1R)-2-PHENYLACETAMIDO-2-(3-CARBOXYPHENYL)ETHYL BORONIC ACID',small molecule,0,1,0,0,0,0
DB07467,"b'4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide'",small molecule,0,1,0,0,0,0
DB07468,"b'(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one'",small molecule,0,1,0,0,0,0
DB07469,"b'(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one'",small molecule,0,1,0,0,0,0
